project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
commons-compress,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,TarArchiveOutputStream,transferModTime,"void transferModTime(TarArchiveEntry, TarArchiveEntry)",645,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,TarArchiveOutputStream,write,"void write(byte[], int, int)",662,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,TarArchiveOutputStream,write,"void write(byte[], int, int)",665,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,TarArchiveOutputStream,writePaxHeaders,"void writePaxHeaders(TarArchiveEntry, String, Map<String, String>)",688,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,TarArchiveOutputStream,writeRecord,void writeRecord(byte[]),708,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarArchiveStructSparse.java,TarArchiveStructSparse,equals,boolean equals(Object),54,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarArchiveStructSparse.java,TarArchiveStructSparse,equals,boolean equals(Object),57,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,read,"int read(long, ByteBuffer)",71,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,read,"int read(long, ByteBuffer)",76,NO,OUTER_HAS_ELSE,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,read,"int read(long, ByteBuffer)",82,NO,OUTER_HAS_ELSE,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,read,"int read(long, ByteBuffer)",83,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,readSparse,"int readSparse(long, ByteBuffer, int)",102,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,readSparse,"int readSparse(long, ByteBuffer, int)",106,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,readSparse,"int readSparse(long, ByteBuffer, int)",113,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,readSparse,"int readSparse(long, ByteBuffer, int)",119,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,readSparse,"int readSparse(long, ByteBuffer, int)",124,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,readSparse,"int readSparse(long, ByteBuffer, int)",131,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,BoundedTarEntryInputStream,readSparse,"int readSparse(long, ByteBuffer, int)",134,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,buildSparseInputStreams,void buildSparseInputStreams(),347,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,buildSparseInputStreams,void buildSparseInputStreams(),353,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,buildSparseInputStreams,void buildSparseInputStreams(),359,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,buildSparseInputStreams,void buildSparseInputStreams(),361,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,consumeRemainderOfLastBlock,void consumeRemainderOfLastBlock(),385,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getLongNameData,byte[] getLongNameData(),429,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getLongNameData,byte[] getLongNameData(),440,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),455,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),459,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),467,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),480,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),482,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),491,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),493,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),503,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),508,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),513,NO,OUTER_HAS_ELSE,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),515,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getNextTarEntry,TarArchiveEntry getNextTarEntry(),522,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,getRecord,ByteBuffer getRecord(),544,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,paxHeaders,void paxHeaders(),602,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,paxHeaders,void paxHeaders(),606,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,paxHeaders,void paxHeaders(),612,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,readGlobalPaxHeaders,void readGlobalPaxHeaders(),632,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,readOldGNUSparse,void readOldGNUSparse(),643,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,readOldGNUSparse,void readOldGNUSparse(),647,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,readRecord,ByteBuffer readRecord(),670,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,repositionForwardTo,void repositionForwardTo(long),682,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,skipRecordPadding,void skipRecordPadding(),698,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,throwExceptionIfPositionIsNotInArchive,void throwExceptionIfPositionIsNotInArchive(),712,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarFile.java,TarFile,tryToConsumeSecondEOFRecord,void tryToConsumeSecondEOFRecord(),733,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,formatBigIntegerBinary,"void formatBigIntegerBinary(long, byte[], int, int, boolean)",125,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,formatLongBinary,"void formatLongBinary(long, byte[], int, int, boolean)",164,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,formatLongBinary,"void formatLongBinary(long, byte[], int, int, boolean)",167,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,formatLongOctalOrBinaryBytes,"int formatLongOctalOrBinaryBytes(long, byte[], int, int)",219,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,formatLongOctalOrBinaryBytes,"int formatLongOctalOrBinaryBytes(long, byte[], int, int)",223,NO,OUTER_HAS_ELSE,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,formatUnsignedOctalString,"void formatUnsignedOctalString(long, byte[], int, int)",321,NO,OUTER_HAS_ELSE,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,formatUnsignedOctalString,"void formatUnsignedOctalString(long, byte[], int, int)",331,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseBinaryBigInteger,"long parseBinaryBigInteger(byte[], int, int, boolean)",345,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseBinaryBigInteger,"long parseBinaryBigInteger(byte[], int, int, boolean)",349,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseBinaryLong,"long parseBinaryLong(byte[], int, int, boolean)",356,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseBinaryLong,"long parseBinaryLong(byte[], int, int, boolean)",363,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseFromPAX01SparseHeaders,List<TarArchiveStructSparse> parseFromPAX01SparseHeaders(String),395,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseFromPAX01SparseHeaders,List<TarArchiveStructSparse> parseFromPAX01SparseHeaders(String),401,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseFromPAX01SparseHeaders,List<TarArchiveStructSparse> parseFromPAX01SparseHeaders(String),405,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseName,"String parseName(byte[], int, int, ZipEncoding)",452,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseOctal,"long parseOctal(byte[], int, int)",486,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseOctal,"long parseOctal(byte[], int, int)",490,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseOctal,"long parseOctal(byte[], int, int)",496,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseOctal,"long parseOctal(byte[], int, int)",515,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseOctalOrBinary,"long parseOctalOrBinary(byte[], int, int)",539,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parseOctalOrBinary,"long parseOctalOrBinary(byte[], int, int)",543,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePAX1XSparseHeaders,"List<TarArchiveStructSparse> parsePAX1XSparseHeaders(InputStream, int)",590,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePAX1XSparseHeaders,"List<TarArchiveStructSparse> parsePAX1XSparseHeaders(InputStream, int)",598,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePAX1XSparseHeaders,"List<TarArchiveStructSparse> parsePAX1XSparseHeaders(InputStream, int)",605,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",688,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",691,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",697,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",700,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",704,NO,OUTER_HAS_ELSE,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",706,NO,OUTER_HAS_ELSE,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",711,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",716,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",723,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",724,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",733,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",739,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",740,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",745,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",760,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",767,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,parsePaxHeaders,"Map<String, String> parsePaxHeaders(InputStream, List<TarArchiveStructSparse>, Map<String, String>, long)",771,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,readLineOfNumberForPax1X,long[] readLineOfNumberForPax1X(InputStream),808,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,readLineOfNumberForPax1X,long[] readLineOfNumberForPax1X(InputStream),811,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,readSparseStructs,"List<TarArchiveStructSparse> readSparseStructs(byte[], int, int)",831,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,readSparseStructs,"List<TarArchiveStructSparse> readSparseStructs(byte[], int, int)",834,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/tar/TarUtils.java,TarUtils,verifyCheckSum,boolean verifyCheckSum(byte[]),869,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/zip/AbstractUnicodeExtraField.java,AbstractUnicodeExtraField,assembleData,void assembleData(),69,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/zip/AbstractUnicodeExtraField.java,AbstractUnicodeExtraField,getCentralDirectoryData,byte[] getCentralDirectoryData(),82,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/zip/AbstractUnicodeExtraField.java,AbstractUnicodeExtraField,getCentralDirectoryData,byte[] getCentralDirectoryData(),86,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/zip/AbstractUnicodeExtraField.java,AbstractUnicodeExtraField,getCentralDirectoryLength,ZipShort getCentralDirectoryLength(),94,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/zip/AbstractUnicodeExtraField.java,AbstractUnicodeExtraField,parseFromLocalFileData,"void parseFromLocalFileData(byte[], int, int)",139,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-compress,org/apache/commons/compress/archivers/zip/AbstractUnicodeExtraField.java,AbstractUnicodeExtraField,parseFromLocalFileData,"void parseFromLocalFileData(byte[], int, int)",145,NO,SINGLE_STATEMENT_NOT_IF,,,,,
